id,category,store,2023-07-30,2023-08-15,2023-08-28,2023-09-09,2023-09-24
71261,PHONE,Anhoch,19980.0,19980.0,19980.0,19980.0,19980.0
71262,PHONE,Anhoch,19980.0,19980.0,19980.0,19980.0,19980.0
71263,PHONE,Anhoch,20580.0,21580.0,21580.0,21580.0,20780.0
71264,PHONE,Anhoch,20580.0,21580.0,21580.0,21580.0,20780.0
71265,PHONE,Anhoch,20580.0,21580.0,21580.0,21580.0,20780.0
71266,PHONE,Anhoch,20580.0,21580.0,21580.0,21580.0,20780.0
71267,PHONE,Anhoch,20980.0,20980.0,20980.0,20980.0,20980.0
71268,PHONE,Anhoch,20980.0,20980.0,20980.0,20980.0,20980.0
71269,PHONE,Anhoch,22980.0,22980.0,22980.0,22980.0,23980.0
71270,PHONE,Anhoch,22980.0,22980.0,22980.0,22980.0,23980.0
71271,PHONE,Anhoch,22980.0,22980.0,22980.0,22980.0,23980.0
71272,PHONE,Anhoch,22980.0,22980.0,22980.0,22980.0,23980.0
71273,PHONE,Anhoch,23980.0,23980.0,23980.0,23980.0,21980.0
71274,PHONE,Anhoch,23980.0,23980.0,23980.0,23980.0,23980.0
71275,PHONE,Anhoch,23980.0,23980.0,23980.0,23980.0,23980.0
71276,PHONE,Anhoch,23980.0,23980.0,23980.0,23980.0,23980.0
71277,PHONE,Anhoch,24980.0,24980.0,24980.0,24980.0,23980.0
71278,PHONE,Anhoch,24980.0,24980.0,24980.0,24980.0,24980.0
71279,PHONE,Anhoch,24980.0,24980.0,24980.0,24980.0,24980.0
71280,PHONE,Anhoch,26980.0,26980.0,26980.0,26980.0,26280.0
71281,PHONE,Anhoch,26980.0,26980.0,26980.0,26980.0,26280.0
71282,PHONE,Anhoch,26980.0,26980.0,26980.0,26980.0,26280.0
71283,PHONE,Anhoch,26980.0,26980.0,26980.0,26980.0,26280.0
71285,PHONE,Anhoch,28480.0,29480.0,29480.0,29480.0,29480.0
71286,PHONE,Anhoch,28880.0,28880.0,28880.0,28880.0,28880.0
71287,PHONE,Anhoch,28880.0,28880.0,28880.0,28880.0,28880.0
71288,PHONE,Anhoch,29980.0,26980.0,26980.0,26980.0,26980.0
71289,PHONE,Anhoch,29980.0,29980.0,29980.0,29980.0,29280.0
71290,PHONE,Anhoch,29980.0,29980.0,29980.0,29980.0,29980.0
71291,PHONE,Anhoch,30480.0,29980.0,29980.0,29980.0,29280.0
71292,PHONE,Anhoch,30480.0,29980.0,29980.0,29980.0,29280.0
71293,PHONE,Anhoch,30480.0,29980.0,29980.0,29980.0,29280.0
71294,PHONE,Anhoch,30980.0,30980.0,30980.0,30980.0,28980.0
71295,PHONE,Anhoch,30980.0,30980.0,30980.0,30980.0,28980.0
71296,PHONE,Anhoch,30980.0,30980.0,30980.0,30980.0,28980.0
71297,PHONE,Anhoch,31980.0,31980.0,29980.0,29980.0,31980.0
71298,PHONE,Anhoch,32980.0,32980.0,32980.0,32980.0,32980.0
71299,PHONE,Anhoch,34980.0,34980.0,33980.0,33980.0,34980.0
71300,PHONE,Anhoch,34980.0,34980.0,33980.0,33980.0,34980.0
71301,PHONE,Anhoch,34980.0,34980.0,33980.0,33980.0,34980.0
71302,PHONE,Anhoch,34980.0,34980.0,33980.0,33980.0,34980.0
71303,PHONE,Anhoch,34980.0,33980.0,33980.0,33980.0,33980.0
71304,PHONE,Anhoch,34980.0,34980.0,34980.0,34980.0,34980.0
71305,PHONE,Anhoch,36980.0,36980.0,36980.0,36980.0,35980.0
71306,PHONE,Anhoch,39980.0,39980.0,39980.0,39980.0,38480.0
71307,PHONE,Anhoch,39980.0,39980.0,39980.0,39980.0,38480.0
71308,PHONE,Anhoch,39980.0,39980.0,39980.0,39980.0,38480.0
71309,PHONE,Anhoch,39980.0,39980.0,39980.0,39980.0,38480.0
71310,PHONE,Anhoch,40980.0,40980.0,40980.0,40980.0,40980.0
71311,PHONE,Anhoch,40980.0,40980.0,40980.0,40980.0,40980.0
71312,PHONE,Anhoch,44980.0,44980.0,44980.0,44980.0,44980.0
71313,PHONE,Anhoch,45980.0,45980.0,45980.0,45980.0,45980.0
71314,PHONE,Anhoch,45980.0,45980.0,45980.0,45980.0,45980.0
71315,PHONE,Anhoch,49980.0,49980.0,48980.0,48980.0,48980.0
71317,PHONE,Anhoch,52980.0,52980.0,52980.0,52980.0,52980.0
71318,PHONE,Anhoch,53980.0,53980.0,49980.0,49980.0,52980.0
71319,PHONE,Anhoch,53980.0,53980.0,53980.0,53980.0,52980.0
71320,PHONE,Anhoch,53980.0,53980.0,53980.0,53980.0,52980.0
71321,PHONE,Anhoch,53980.0,53980.0,53980.0,53980.0,52980.0
71322,PHONE,Anhoch,53980.0,53980.0,53980.0,53980.0,52980.0
71323,PHONE,Anhoch,53980.0,53980.0,53980.0,53980.0,52980.0
71324,PHONE,Anhoch,53980.0,53980.0,53980.0,53980.0,52980.0
71326,PHONE,Anhoch,55980.0,55980.0,52980.0,52980.0,52980.0
71327,PHONE,Anhoch,55980.0,55980.0,52980.0,52980.0,52980.0
71328,PHONE,Anhoch,55980.0,55980.0,52980.0,52980.0,52980.0
71329,PHONE,Anhoch,55980.0,55980.0,52980.0,52980.0,52980.0
71330,PHONE,Anhoch,58480.0,58480.0,58480.0,58480.0,58480.0
71331,PHONE,Anhoch,58480.0,58480.0,58480.0,58480.0,58480.0
71332,PHONE,Anhoch,58480.0,58480.0,58480.0,58480.0,58480.0
71333,PHONE,Anhoch,58480.0,58480.0,58480.0,58480.0,58480.0
71335,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71336,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71337,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71339,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71340,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71341,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71342,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71343,PHONE,Anhoch,58980.0,58980.0,57980.0,57980.0,57980.0
71345,PHONE,Anhoch,59980.0,59980.0,59980.0,59980.0,59980.0
71346,PHONE,Anhoch,59980.0,59980.0,59980.0,59980.0,59980.0
71347,PHONE,Anhoch,65480.0,65480.0,65480.0,65480.0,65480.0
71348,PHONE,Anhoch,65980.0,65980.0,65980.0,65980.0,65980.0
71349,PHONE,Anhoch,65980.0,67980.0,64980.0,64980.0,64980.0
71350,PHONE,Anhoch,65980.0,67980.0,64980.0,64980.0,64980.0
71351,PHONE,Anhoch,65980.0,67980.0,64980.0,64980.0,64980.0
71352,PHONE,Anhoch,65980.0,67980.0,64980.0,64980.0,64980.0
71361,PHONE,Anhoch,72980.0,72980.0,67980.0,67980.0,67980.0
71362,PHONE,Anhoch,72980.0,72980.0,67980.0,67980.0,67980.0
71363,PHONE,Anhoch,72980.0,72980.0,67980.0,67980.0,67980.0
71364,PHONE,Anhoch,72980.0,72980.0,67980.0,67980.0,67980.0
71365,PHONE,Anhoch,75890.0,75890.0,75890.0,74480.0,73980.0
71366,PHONE,Anhoch,75890.0,75890.0,75890.0,74480.0,73980.0
71367,PHONE,Anhoch,75980.0,75980.0,75980.0,74480.0,73980.0
71368,PHONE,Anhoch,75980.0,75980.0,75980.0,74480.0,73980.0
71369,PHONE,Anhoch,79980.0,81980.0,79980.0,79980.0,79980.0
71370,PHONE,Anhoch,79980.0,81980.0,79980.0,79980.0,79980.0
71371,PHONE,Anhoch,79980.0,81980.0,79980.0,79980.0,79980.0
71372,PHONE,Anhoch,79980.0,81980.0,79980.0,79980.0,79980.0
71373,PHONE,Anhoch,82980.0,82980.0,82980.0,82980.0,81980.0
71374,PHONE,Anhoch,82980.0,82980.0,82980.0,82980.0,81980.0
71375,PHONE,Anhoch,82980.0,82980.0,82980.0,82980.0,81980.0
71376,PHONE,Anhoch,82980.0,82980.0,82980.0,82980.0,81980.0
71377,PHONE,Anhoch,82980.0,82980.0,82980.0,82980.0,81980.0
71378,PHONE,Anhoch,82980.0,82980.0,82980.0,82980.0,81980.0
71379,PHONE,Anhoch,83980.0,83980.0,81980.0,81980.0,80480.0
71380,PHONE,Anhoch,83980.0,83980.0,81980.0,81980.0,80480.0
71381,PHONE,Anhoch,83980.0,83980.0,81980.0,81980.0,80480.0
71382,PHONE,Anhoch,89980.0,89980.0,83980.0,83980.0,81980.0
71383,PHONE,Anhoch,89980.0,89980.0,83980.0,83980.0,81980.0
71384,PHONE,Anhoch,89980.0,89980.0,83980.0,83980.0,81980.0
71385,PHONE,Anhoch,92780.0,92780.0,92780.0,92780.0,91980.0
71386,PHONE,Anhoch,93480.0,93480.0,93480.0,93480.0,93480.0
71387,PHONE,Anhoch,93480.0,93480.0,93480.0,93480.0,93480.0
71388,PHONE,Anhoch,93480.0,93480.0,93480.0,93480.0,93480.0
71389,PHONE,Anhoch,93480.0,93480.0,93480.0,93480.0,93480.0
71396,TV,Anhoch,5490.0,5490.0,5490.0,5490.0,5490.0
71397,TV,Anhoch,5490.0,5490.0,5490.0,5490.0,5490.0
71398,TV,Anhoch,5990.0,5990.0,5990.0,5990.0,5990.0
71399,TV,Anhoch,5990.0,5990.0,5990.0,5990.0,5990.0
71400,TV,Anhoch,6480.0,6480.0,6480.0,6480.0,6480.0
71401,TV,Anhoch,6990.0,6990.0,6990.0,6990.0,6990.0
71402,TV,Anhoch,6990.0,6990.0,6990.0,6990.0,6990.0
71403,TV,Anhoch,8990.0,8990.0,8990.0,8990.0,8990.0
71404,TV,Anhoch,8990.0,8990.0,8990.0,8990.0,8990.0
71405,TV,Anhoch,8990.0,8990.0,8990.0,8990.0,8990.0
71406,TV,Anhoch,9990.0,9990.0,9990.0,9990.0,9990.0
71407,TV,Anhoch,10390.0,10390.0,10390.0,10390.0,10390.0
71408,TV,Anhoch,10490.0,10490.0,10490.0,10490.0,10490.0
71409,TV,Anhoch,10990.0,10990.0,10990.0,10990.0,10990.0
71410,TV,Anhoch,10990.0,10990.0,10990.0,10990.0,10990.0
71411,TV,Anhoch,11490.0,11490.0,11490.0,11490.0,11490.0
71412,TV,Anhoch,12990.0,12990.0,12990.0,12990.0,12990.0
71413,TV,Anhoch,14990.0,12980.0,12980.0,12980.0,12980.0
71414,TV,Anhoch,15690.0,15690.0,15690.0,15690.0,15690.0
71415,TV,Anhoch,15990.0,15990.0,15990.0,15990.0,15990.0
71416,TV,Anhoch,16990.0,16990.0,16990.0,16990.0,16990.0
71417,TV,Anhoch,17490.0,17490.0,17490.0,17490.0,17490.0
71418,TV,Anhoch,17490.0,17490.0,17490.0,17490.0,17490.0
71419,TV,Anhoch,18990.0,18990.0,18990.0,18990.0,18990.0
71420,TV,Anhoch,19990.0,19990.0,19990.0,19990.0,19990.0
71421,TV,Anhoch,19990.0,19990.0,19990.0,19990.0,19990.0
71422,TV,Anhoch,19990.0,19990.0,19990.0,19990.0,19990.0
71423,TV,Anhoch,22690.0,22690.0,22690.0,22690.0,22690.0
71424,TV,Anhoch,24990.0,24990.0,24990.0,24990.0,24990.0
71425,TV,Anhoch,26690.0,26690.0,26690.0,26690.0,26690.0
71426,TV,Anhoch,27290.0,27290.0,27290.0,27290.0,26980.0
71427,TV,Anhoch,28490.0,26480.0,26480.0,26480.0,26480.0
71428,TV,Anhoch,28990.0,28990.0,28990.0,28990.0,28990.0
71429,TV,Anhoch,35990.0,35990.0,35990.0,35990.0,35990.0
71430,TV,Anhoch,41990.0,41990.0,41990.0,41990.0,41990.0
71431,TV,Anhoch,42990.0,42990.0,42990.0,42990.0,42990.0
71432,TV,Anhoch,42990.0,42990.0,42990.0,42990.0,42990.0
71433,TV,Anhoch,47990.0,47990.0,47990.0,47990.0,47990.0
71434,TV,Anhoch,48990.0,48990.0,48990.0,48990.0,48990.0
71435,TV,Anhoch,51990.0,51990.0,51990.0,51990.0,51990.0
71436,TV,Anhoch,54990.0,54990.0,54990.0,54990.0,54990.0
71437,TV,Anhoch,54990.0,54990.0,54990.0,54990.0,54990.0
71438,TV,Anhoch,62990.0,62990.0,62990.0,62990.0,62990.0
71439,TV,Anhoch,62990.0,62990.0,62990.0,62990.0,62990.0
71440,TV,Anhoch,62990.0,62990.0,62990.0,62990.0,62990.0
71441,TV,Anhoch,71990.0,71990.0,71990.0,71990.0,71990.0
71442,TV,Anhoch,77990.0,77990.0,77990.0,77990.0,77990.0
71443,TV,Anhoch,79490.0,79490.0,79490.0,79490.0,79490.0
71444,TV,Anhoch,95990.0,95990.0,95990.0,95990.0,95990.0
71445,TV,Anhoch,119990.0,119990.0,119990.0,114990.0,114990.0
71446,TV,Anhoch,127990.0,127990.0,127990.0,127990.0,127990.0
71448,GPU,Anhoch,3580.0,3580.0,3580.0,3580.0,3580.0
71449,GPU,Anhoch,3890.0,3890.0,3890.0,3890.0,3890.0
71451,GPU,Anhoch,4980.0,4980.0,4980.0,4980.0,4980.0
71453,GPU,Anhoch,5180.0,5180.0,5180.0,5180.0,5180.0
71454,GPU,Anhoch,5280.0,5280.0,5280.0,5280.0,5280.0
71455,GPU,Anhoch,5480.0,5480.0,5480.0,5480.0,5480.0
71456,GPU,Anhoch,5980.0,5980.0,5680.0,5680.0,5680.0
71457,GPU,Anhoch,5990.0,5990.0,5990.0,5990.0,5990.0
71458,GPU,Anhoch,5990.0,5990.0,5990.0,5990.0,5990.0
71459,GPU,Anhoch,7280.0,7280.0,7280.0,7280.0,7280.0
71460,GPU,Anhoch,9980.0,9980.0,9980.0,9980.0,9980.0
71461,GPU,Anhoch,9980.0,9980.0,9980.0,9980.0,9980.0
71462,GPU,Anhoch,11280.0,11280.0,11280.0,11280.0,11280.0
71463,GPU,Anhoch,11480.0,11480.0,11480.0,11480.0,10980.0
71464,GPU,Anhoch,11490.0,11490.0,11490.0,11490.0,11490.0
71465,GPU,Anhoch,11780.0,11780.0,11380.0,10980.0,10980.0
71466,GPU,Anhoch,11980.0,11980.0,11980.0,11980.0,11980.0
71467,GPU,Anhoch,12480.0,12480.0,12480.0,12480.0,12480.0
71468,GPU,Anhoch,12980.0,12980.0,12980.0,12980.0,12980.0
71469,GPU,Anhoch,12980.0,12980.0,12980.0,12980.0,12980.0
71470,GPU,Anhoch,13090.0,13090.0,13090.0,13090.0,13090.0
71471,GPU,Anhoch,18980.0,17980.0,17980.0,17980.0,17980.0
71472,GPU,Anhoch,18980.0,17980.0,17780.0,17780.0,17780.0
71474,GPU,Anhoch,20480.0,20480.0,20480.0,20480.0,20480.0
71477,GPU,Anhoch,22980.0,22980.0,22980.0,22980.0,22980.0
71478,GPU,Anhoch,23480.0,23480.0,23480.0,23480.0,23480.0
71479,GPU,Anhoch,24580.0,24580.0,24580.0,24580.0,24580.0
71480,GPU,Anhoch,24980.0,24980.0,24980.0,24980.0,22980.0
71481,GPU,Anhoch,24980.0,24980.0,24980.0,24980.0,24980.0
71482,GPU,Anhoch,24980.0,24980.0,24980.0,24980.0,24980.0
71483,GPU,Anhoch,25480.0,25480.0,25480.0,25480.0,25480.0
71484,GPU,Anhoch,27980.0,27980.0,27980.0,27980.0,27980.0
71485,GPU,Anhoch,29480.0,29480.0,29480.0,29480.0,29480.0
71487,GPU,Anhoch,29980.0,29980.0,29980.0,29980.0,29980.0
71489,GPU,Anhoch,30480.0,30480.0,30480.0,30480.0,30480.0
71491,GPU,Anhoch,30980.0,30980.0,30980.0,30980.0,30980.0
71492,GPU,Anhoch,30980.0,30980.0,30980.0,30980.0,30980.0
71495,GPU,Anhoch,41980.0,41980.0,41980.0,41980.0,41980.0
71498,GPU,Anhoch,42980.0,42980.0,42980.0,42980.0,42980.0
71500,GPU,Anhoch,44980.0,44980.0,42980.0,42980.0,42980.0
71501,GPU,Anhoch,45980.0,45980.0,43980.0,42980.0,42980.0
71502,GPU,Anhoch,47980.0,47980.0,43980.0,44480.0,44480.0
71503,GPU,Anhoch,55980.0,55980.0,55980.0,55980.0,55980.0
71504,GPU,Anhoch,56980.0,56980.0,56980.0,56980.0,56980.0
71505,GPU,Anhoch,57980.0,57980.0,57980.0,58980.0,58980.0
71507,GPU,Anhoch,61980.0,61980.0,57980.0,57980.0,57980.0
71508,GPU,Anhoch,71980.0,71980.0,70980.0,71980.0,71980.0
71509,GPU,Anhoch,72980.0,72980.0,72980.0,72980.0,72980.0
71510,GPU,Anhoch,83980.0,83980.0,82980.0,82980.0,82980.0
71511,GPU,Anhoch,83980.0,83980.0,83980.0,83980.0,83980.0
71512,GPU,Anhoch,85980.0,85980.0,84980.0,84980.0,84980.0
71513,GPU,Anhoch,86980.0,86980.0,85980.0,85980.0,85980.0
71514,GPU,Anhoch,88980.0,88980.0,88980.0,88980.0,88980.0
71515,GPU,Anhoch,88980.0,88980.0,88980.0,88980.0,88980.0
71516,GPU,Anhoch,119980.0,119980.0,119980.0,119980.0,119980.0
71517,GPU,Anhoch,119980.0,119980.0,117980.0,117980.0,119980.0
71518,GPU,Anhoch,126980.0,126980.0,126980.0,126980.0,126980.0
71519,CPU,Anhoch,4280.0,4280.0,4180.0,4180.0,4180.0
71520,CPU,Anhoch,4980.0,4980.0,4980.0,4680.0,4680.0
71521,CPU,Anhoch,4990.0,4990.0,4990.0,4990.0,4990.0
71522,CPU,Anhoch,6480.0,6480.0,6480.0,6480.0,6480.0
71523,CPU,Anhoch,6580.0,6480.0,6480.0,6480.0,6480.0
71525,CPU,Anhoch,6980.0,6980.0,6980.0,6980.0,6980.0
71526,CPU,Anhoch,7480.0,7480.0,7380.0,7380.0,7380.0
71527,CPU,Anhoch,7980.0,7980.0,7780.0,7780.0,7780.0
71529,CPU,Anhoch,8480.0,8480.0,8480.0,8480.0,8480.0
71530,CPU,Anhoch,8580.0,8580.0,8480.0,8480.0,8480.0
71531,CPU,Anhoch,8980.0,8980.0,8980.0,8980.0,8980.0
71532,CPU,Anhoch,9980.0,9980.0,9980.0,9980.0,9980.0
71534,CPU,Anhoch,9990.0,9990.0,9990.0,9990.0,9990.0
71535,CPU,Anhoch,10480.0,9980.0,9980.0,9980.0,9980.0
71538,CPU,Anhoch,13980.0,13980.0,13980.0,13980.0,13980.0
71539,CPU,Anhoch,14980.0,14980.0,14980.0,14980.0,14980.0
71540,CPU,Anhoch,15480.0,15480.0,15480.0,15480.0,15480.0
71543,CPU,Anhoch,17980.0,17980.0,16980.0,16980.0,16980.0
71545,CPU,Anhoch,19480.0,18280.0,18480.0,18480.0,18480.0
71551,CPU,Anhoch,21480.0,21480.0,20480.0,20480.0,19980.0
71552,CPU,Anhoch,21980.0,21980.0,21980.0,21980.0,21980.0
71553,CPU,Anhoch,25880.0,25880.0,25980.0,25980.0,25980.0
71554,CPU,Anhoch,27980.0,27980.0,27480.0,27480.0,27480.0
71559,CPU,Anhoch,37480.0,37480.0,37480.0,37480.0,37480.0
71561,CPU,Anhoch,49980.0,49980.0,49980.0,49980.0,49980.0
71562,CPU,Anhoch,4490.0,4490.0,3980.0,3980.0,3980.0
71563,CPU,Anhoch,4990.0,4990.0,4480.0,4480.0,4480.0
71564,CPU,Anhoch,5280.0,5280.0,5280.0,5280.0,5280.0
71565,CPU,Anhoch,5680.0,5680.0,5680.0,5680.0,5680.0
71566,CPU,Anhoch,6690.0,6690.0,4980.0,4980.0,4980.0
71567,CPU,Anhoch,6780.0,6780.0,6780.0,6780.0,6780.0
71568,CPU,Anhoch,6980.0,6980.0,6980.0,6980.0,6980.0
71569,CPU,Anhoch,8480.0,8480.0,8480.0,8480.0,8480.0
71570,CPU,Anhoch,9480.0,9480.0,9480.0,9480.0,9480.0
71571,CPU,Anhoch,9480.0,8980.0,8980.0,8980.0,8980.0
71572,CPU,Anhoch,12480.0,12480.0,11780.0,11780.0,11780.0
71573,CPU,Anhoch,14480.0,13980.0,13580.0,13580.0,13580.0
71574,CPU,Anhoch,15480.0,15480.0,14980.0,14980.0,14980.0
71575,CPU,Anhoch,15980.0,15980.0,15980.0,15980.0,15980.0
71576,CPU,Anhoch,20980.0,20980.0,20980.0,20980.0,20980.0
71577,CPU,Anhoch,21980.0,21980.0,21980.0,21980.0,21980.0
71578,CPU,Anhoch,21980.0,21980.0,22380.0,22380.0,23480.0
71579,CPU,Anhoch,31980.0,31980.0,31980.0,31980.0,32980.0
71580,CPU,Anhoch,32980.0,29980.0,27980.0,27980.0,27980.0
71581,CPU,Anhoch,32980.0,32980.0,32980.0,32980.0,32980.0
71582,CPU,Anhoch,37980.0,37980.0,37280.0,37280.0,37280.0
71583,CPU,Anhoch,46980.0,46980.0,45980.0,45980.0,45980.0
71584,AC,Anhoch,20990.0,20990.0,20990.0,20990.0,20990.0
71585,AC,Anhoch,22990.0,22990.0,22990.0,22990.0,22990.0
71586,AC,Anhoch,29990.0,29990.0,29990.0,29990.0,29990.0
71587,AC,Anhoch,32990.0,32990.0,32990.0,32990.0,32990.0
71588,LAPTOP,DDStore,32544.0,32544.0,32544.0,32544.0,32544.0
71590,LAPTOP,DDStore,60094.0,60094.0,60094.0,60094.0,60094.0
71591,LAPTOP,DDStore,24465.0,24465.0,24465.0,24465.0,24465.0
71592,LAPTOP,DDStore,24465.0,24465.0,24465.0,24465.0,24465.0
71595,LAPTOP,DDStore,44255.0,44255.0,44255.0,44255.0,44255.0
71598,LAPTOP,DDStore,39130.0,39130.0,39130.0,39130.0,39130.0
71599,LAPTOP,DDStore,59099.0,59099.0,59099.0,59099.0,48150.0
71600,LAPTOP,DDStore,60500.0,60500.0,60500.0,60500.0,49589.0
71603,LAPTOP,DDStore,39999.0,39999.0,39999.0,38999.0,38999.0
71604,LAPTOP,DDStore,36999.0,36999.0,36999.0,36999.0,36999.0
71605,LAPTOP,DDStore,57999.0,57999.0,57999.0,49999.0,49999.0
71606,LAPTOP,DDStore,18946.0,17061.0,17061.0,17061.0,17061.0
71607,LAPTOP,DDStore,18603.0,17641.0,17641.0,17641.0,17641.0
71609,LAPTOP,DDStore,33310.0,29248.0,29248.0,29248.0,29248.0
71610,LAPTOP,DDStore,118100.0,118100.0,118100.0,118100.0,118100.0
71611,LAPTOP,DDStore,23735.0,21007.0,21007.0,21007.0,21007.0
71612,LAPTOP,DDStore,30931.0,26579.0,26579.0,26579.0,26579.0
71614,LAPTOP,DDStore,74693.0,71785.0,71785.0,71785.0,71785.0
71615,LAPTOP,DDStore,65600.0,65600.0,65600.0,65600.0,54690.0
71616,LAPTOP,DDStore,54700.0,54700.0,54700.0,54700.0,54700.0
71617,LAPTOP,DDStore,21999.0,21999.0,21999.0,21999.0,21999.0
71618,LAPTOP,DDStore,31185.0,31185.0,31185.0,31185.0,31185.0
71619,LAPTOP,DDStore,86993.0,86993.0,86993.0,86993.0,86993.0
71620,LAPTOP,DDStore,62700.0,62700.0,62700.0,55500.0,55500.0
71621,LAPTOP,DDStore,45998.0,45998.0,45998.0,45998.0,45998.0
71622,LAPTOP,DDStore,65990.0,65990.0,65990.0,65990.0,65990.0
71624,LAPTOP,DDStore,52900.0,52900.0,52900.0,52900.0,41900.0
71625,LAPTOP,DDStore,24675.0,20869.0,20869.0,20869.0,20869.0
71626,LAPTOP,DDStore,93945.0,93945.0,93945.0,93945.0,93945.0
71627,LAPTOP,DDStore,77365.0,77365.0,77365.0,77365.0,77365.0
71628,LAPTOP,DDStore,22817.0,20891.0,20891.0,20891.0,20891.0
71629,LAPTOP,DDStore,145090.0,145090.0,145090.0,145090.0,134150.0
71630,LAPTOP,DDStore,57999.0,57999.0,57999.0,57999.0,57999.0
71631,LAPTOP,DDStore,31522.0,31522.0,31522.0,31522.0,31522.0
71632,LAPTOP,DDStore,53458.0,53458.0,53458.0,53458.0,53458.0
71633,LAPTOP,DDStore,38033.0,38033.0,38033.0,38033.0,38033.0
71634,LAPTOP,DDStore,40006.0,40006.0,40006.0,40006.0,40006.0
71635,LAPTOP,DDStore,59500.0,59500.0,59500.0,59500.0,59500.0
71637,LAPTOP,DDStore,67416.0,62995.0,62995.0,62995.0,62995.0
71638,LAPTOP,DDStore,57999.0,57999.0,57999.0,57999.0,57999.0
71640,LAPTOP,DDStore,38000.0,38000.0,36999.0,35999.0,35999.0
71641,LAPTOP,DDStore,53047.0,53047.0,53047.0,53047.0,53047.0
71642,LAPTOP,DDStore,54815.0,54815.0,54815.0,54815.0,54815.0
71643,LAPTOP,DDStore,30939.0,30939.0,30939.0,30939.0,27082.0
71645,LAPTOP,DDStore,28540.0,28540.0,28540.0,28540.0,26683.0
71647,LAPTOP,DDStore,49730.0,45138.0,45138.0,45138.0,45138.0
71648,LAPTOP,DDStore,72942.0,72942.0,72942.0,72942.0,72942.0
71649,LAPTOP,DDStore,23835.0,23835.0,23835.0,23835.0,23835.0
71650,LAPTOP,DDStore,143300.0,143300.0,143300.0,143300.0,132501.0
71651,LAPTOP,DDStore,101100.0,101100.0,101100.0,101100.0,101100.0
71652,LAPTOP,DDStore,46600.0,46600.0,46600.0,46600.0,46600.0
71654,LAPTOP,DDStore,39999.0,39999.0,39999.0,39999.0,39999.0
71655,LAPTOP,DDStore,20229.0,18222.0,18222.0,18222.0,18222.0
71656,LAPTOP,DDStore,67999.0,67999.0,67999.0,67999.0,67999.0
71658,LAPTOP,DDStore,173500.0,173500.0,173500.0,173500.0,162590.0
71659,LAPTOP,DDStore,68522.0,68522.0,68522.0,68522.0,68522.0
71660,LAPTOP,DDStore,28609.0,28609.0,28609.0,28609.0,31800.0
71663,LAPTOP,DDStore,92840.0,92840.0,92840.0,92840.0,92840.0
71664,LAPTOP,DDStore,95150.0,95150.0,95150.0,95150.0,95150.0
71665,LAPTOP,DDStore,62700.0,62700.0,62700.0,62700.0,59000.0
71666,LAPTOP,DDStore,70701.0,70701.0,70701.0,70701.0,68500.0
71667,LAPTOP,DDStore,43001.0,43001.0,43001.0,43001.0,43001.0
71668,LAPTOP,DDStore,100990.0,100990.0,100990.0,100990.0,93690.0
71669,LAPTOP,DDStore,123250.0,123250.0,123250.0,123250.0,115950.0
71670,LAPTOP,DDStore,41200.0,41200.0,41200.0,41200.0,41200.0
71672,LAPTOP,DDStore,68550.0,68550.0,68550.0,68550.0,68550.0
71673,LAPTOP,DDStore,22400.0,22400.0,22400.0,22400.0,22400.0
71674,LAPTOP,DDStore,22700.0,22700.0,22700.0,22700.0,22700.0
71675,LAPTOP,DDStore,41200.0,41200.0,41200.0,41200.0,41200.0
71676,LAPTOP,DDStore,77650.0,77650.0,77650.0,77650.0,77650.0
71677,LAPTOP,DDStore,35999.0,32999.0,32999.0,32999.0,31999.0
71678,LAPTOP,DDStore,27999.0,27999.0,27999.0,27999.0,27999.0
71679,LAPTOP,DDStore,134500.0,134500.0,134500.0,134500.0,123590.0
71680,LAPTOP,DDStore,30387.0,29436.0,29436.0,29436.0,29436.0
71684,LAPTOP,DDStore,46413.0,46413.0,46413.0,46413.0,48735.0
71685,LAPTOP,DDStore,26683.0,26683.0,26683.0,26683.0,20880.0
71686,LAPTOP,DDStore,30396.0,30396.0,30396.0,30396.0,30164.0
71687,LAPTOP,DDStore,28540.0,28540.0,28540.0,28540.0,29004.0
71688,LAPTOP,DDStore,67305.0,67305.0,67305.0,67305.0,63823.0
71689,LAPTOP,DDStore,67886.0,67886.0,67886.0,67886.0,81233.0
71690,LAPTOP,DDStore,96495.0,96495.0,96495.0,96495.0,110249.0
71692,LAPTOP,DDStore,96507.0,96507.0,96507.0,96507.0,96321.0
71695,LAPTOP,DDStore,67886.0,67886.0,67886.0,67886.0,65332.0
71696,LAPTOP,DDStore,118999.0,109999.0,109999.0,109999.0,109999.0
71698,LAPTOP,DDStore,59999.0,59999.0,59999.0,59999.0,59999.0
71699,LAPTOP,DDStore,106901.0,106901.0,106901.0,106901.0,106901.0
71702,LAPTOP,DDStore,59700.0,59700.0,59700.0,59700.0,59700.0
