name,link,image,regular_price,category,store,date,discount_price
"Lenovo IdeaPad Gaming 3 15IHU6 Shadow Black 15,6"" i7-11370H, 16GB, 512GB NVMe, GTX 1650 4GB, DOS",https://ddstore.mk/computersandlaptops/notebooksandaccessories/ideapad-gaming-3-15ihu6-shadow-black-i7-11370h-16gb-512gb-nvme-gtx-1650-4gb-15-6-dos-intel-core-i7-11370h-4c-8t-3-3-4-8ghz-12mb-1x-16gb-ddr4-3200-up-to-2-drives-pcie-512gb-ssd-m-2-2242-pcie-nvme-15-6-fhd-1920x10,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992196_83_w.jpg,53001,LAPTOP,DDStore,2023-09-09,
"HP 250 G9 15,6"" i3-1215u/ 8GB DDR4/ 256GB SSD/ DOS",https://ddstore.mk/hp-250-g9-i3-1215u-8gb-256-gb.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992249_84_w.png,21460,LAPTOP,DDStore,2023-09-09,
"HP 250 G9 15,6"" i5-1235U/ 8GB/ 256GB/ Iris Xe",https://ddstore.mk/hp-250g9-i5-1235u-8gb-256gb.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992250_4_w.jpg,28540,LAPTOP,DDStore,2023-09-09,
"DELL Vostro 3525, AMD Ryzen™ 7 5825U, 15.6"" FHD, 16GB DDR4, 512GB SSD, AMD Radeon, Ubuntu 20.04, Carbon Black",https://ddstore.mk/dell-nb-vostro-3525-amd-ryzentm-7-5825u-8c-16t-20mb-2-0ghz-to.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992321_98_w.jpg,45138,LAPTOP,DDStore,2023-09-09,
"DELL Latitude 5531, i7-12800H vPro, 15.6"" FHD, 16GB DDR5, 512GB SSD, Iris Xe,Ubuntu",https://ddstore.mk/dell-nb-latitude-5531-12th-gen-intel-core-i7-12800h-vpro-14c-20t-24mb.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992322_54_w.jpg,72942,LAPTOP,DDStore,2023-09-09,
"Acer Aspire 3 A315-23-R81A 15.6"" IPS R3 3250U 12GB/256GB 2core",https://ddstore.mk/acer-aspire-3-a315-23-r81a-15-6-ips-r3-3250u-12gb-256gb-2core.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992330_42_w.jpg,23835,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkPad X1 Carbon Gen 10 Black 14"" i7-1260P, 16GB, 512GB NVMe, Win 11 Pro",https://ddstore.mk/computersandlaptops/notebooksandaccessories/thinkpad-x1-carbon-gen-10-black-i7-1260p-16gb-512gb-nvme-14-win-11-pro-intel-core-i7-1260p-12c-4p-8e-16t-p-core-2-1-4-7ghz-e-core-1-5-3-4ghz-18mb-16gb-soldered-lpddr5-5200-512gb-ssd-m-2-2280-pcie-nvme-14-wuxga-1,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992324_46_w.jpg,143300,LAPTOP,DDStore,2023-09-09,
"Lenovo Yoga 9 14IAP7 Oatmeal 14"" i7-1260P, 16GB, 1TB NVMe, OLED T, Win 11 Home",https://ddstore.mk/computersandlaptops/notebooksandaccessories/yoga-9-14iap7-oatmeal-i7-1260p-16gb-1tb-nvme-14-oled-t-win-11-home-intel-core-i7-1260p-12c-4p-8e-16t-p-core-2-1-4-7ghz-e-core-1-5-3-4ghz-18mb-16gb-soldered-lpddr5-5200-1tb-ssd-m-2-2280-pcie-nvme-14-2-8k-2880x180,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992325_66_w.jpg,101100,LAPTOP,DDStore,2023-09-09,
"Lenovo IdeaPad Gaming 3 15IHU6 Shadow Black 15,6"" i5-11320H, 8GB, 256GB NVMe, RTX 3050 4GB, DOS",https://ddstore.mk/computersandlaptops/notebooksandaccessories/ideapad-gaming-3-15ihu6-shadow-black-i5-11320h-8gb-256gb-nvme-rtx-3050-4gb-15-6-dos-intel-core-i5-11320h-4c-8t-3-2-4-5ghz-8mb-1x-8gb-so-dimm-ddr4-3200-up-to-2-drives-pcie-256gb-ssd-m-2-2242-pcie-nvme-15-6-fhd-19,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992326_77_w.jpg,46600,LAPTOP,DDStore,2023-09-09,
"ASUS M1603QA-MB521 16"" FHD/ AMD Ryzen 5 5600H/ 16GB/ 512GB/ Vega 7/Star Black",https://ddstore.mk/asus-m1603qa-mb521-star-black-us-mil-std-810h-military-grade-standard-procesor-amd-ryzen-5-5600h-mobile-processor-19m-cache.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992316_38_w.jpg,39999,LAPTOP,DDStore,2023-09-09,
"ACER Pentium N5030 15.6""/ FHD/ 8GB/ 256GB/ 4core",https://ddstore.mk/laptop-acer-pentium-n503015-6-fhd-8gb-256gb-4core.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992442_81_w.jpg,18222,LAPTOP,DDStore,2023-09-09,
"ASUS ZenBook 14 UX3402ZA-OLED-KM521W 14""/ i5-1240P/ 16GB/ 512GB/ Iris X/ Windows 11",https://ddstore.mk/asus-zenbook-14-ux3402za-oled-km521w-win-11-procesor-intel-core-i5-1240p-12m-cache-up-to-4-4-ghz-ram-memori-a-16gb-lpddr5-on-bo.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992352_33_w.jpg,67999,LAPTOP,DDStore,2023-09-09,
DELL Vostro 3525 15.6 Full HD/ AMD Ryzen™ 7 5825U/ 16GB/ 512GB/ AMD Radeon,https://ddstore.mk/dell-vostro-3525-procesor-amd-ryzentm-7-5825u-20m-cache-2-0ghz-to-4-5ghz-grafichka-karta-amd-radeon-graphics-ram-memori-a-16gb.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,41999,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkPad Z13 Gen 1 Bronze with Black Vegan Leather/Black 13.3"" T R7 PRO 6860Z, 32GB, 1TB NVMe, Win 11 Pro",https://ddstore.mk/computersandlaptops/notebooksandaccessories/thinkpad-z13-gen-1-bronze-with-black-vegan-leather-black-r7-pro-6860z-32gb-1tb-nvme-13-3-t-win-11-pro-amd-ryzen-7-pro-6860z-8c-16t-2-7-4-725ghz-4mb-l2-16mb-l3-32gb-soldered-lpddr5-6400-1tb-ssd-m-2-2242-pcie-4-0x,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992813_63_w.jpg,173500,LAPTOP,DDStore,2023-09-09,
"DELL Latitude 5430, i7-1255U, 14"" FHD, 16GB DDR4, 512GB SSD, Iris Xe, Ubuntu",https://ddstore.mk/dell-latitude-5430-i7-1255u-14-fhd-16gb-ddr4-512gb-ssd-iris-xe-ubuntu.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991689_90_w.jpg,68522,LAPTOP,DDStore,2023-09-09,
"Lenovo IdeaPad 3 17ITL6 17,3"", i5-1135G7, 8GB, 512GB SSD, DOS",https://ddstore.mk/lenovo-ip-3-17itl6.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993101_64_w.jpg,28609,LAPTOP,DDStore,2023-09-09,
"Lenovo Yoga 6 13ALC7 13,3"" touch, AMD Ryzen 5, 16 GB, SSD 512 GB, Windows 11 Home, AMD Radeon Graphics",https://ddstore.mk/computersandlaptops/notebooksandaccessories/lenovo-yoga-6-13alc7-amd-ryzen-5-5500u-4-00-ghz-core-6-16-gb-13-3-1920x1200-touch-ssd-512-gb-windows-11-home-amd-radeon-graphics-802-11ax-bt-5-1-usb-3-2-2-usb-type-c-2-1-37-kg-boja-temno-tirkizna-aluminijsko-kuc,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993106_47_w.jpg,46413,LAPTOP,DDStore,2023-09-09,
"DELL Latitude 7430, 14"" FHD, i7-1270P vPro, 32GB, 512GB SSD, Intel Iris Xe, Win11Pro",https://ddstore.mk/computersandlaptops/notebooksandaccessories/dell-nb-latitude-7430-12th-gen-intel-core-i7-1270p-vpro-12c-16t-18mb-up-to-4-8ghz-14-fhd-1920x1080-ag-wva-250nits-32gb-lpddr5-4800mhz-512gb-m-2-pcie-nvme-ssd-intel-iris-xe-graphics-wifi6e-ax211-bt5-2-tb4-cf-bckl,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,92840,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkPad L13 Yoga Gen 3 Thunder Black 13,3"" T i7-1255U, 16GB, 512GB NVMe, Win11",https://ddstore.mk/thinkpad-l13-yoga-gen-3-thunder-black-i7-1255u-16gb-512gb-nvme-13-3-t-win-11-dg-win.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993378_40_w.jpg,95150,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkBook 13s G4 IAP Arctic Grey 13,3"" i5-1240P, 16GB, 512GB NVMe, Win 11 Pro",https://ddstore.mk/thinkbook-13s-g4-iap-arctic-grey-i5-1240p-16gb-512gb-nvme-13-3-win-11-pro-intel-core-i5.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993379_24_w.jpg,62700,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkBook 13s G4 IAP Arctic Grey 13,3"" i7-1260P, 16GB, 512GB NVMe, Win 11 Pro",https://ddstore.mk/thinkbook-13s-g4-iap-arctic-grey-i7-1260p-16gb-512gb-nvme-13-3-win.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993380_55_w.jpg,70701,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkBook 15 G4 IAP Mineral Grey 15,6"" i5-1235U, 16GB, 512GB NVMe, DOS",https://ddstore.mk/thinkbook-15-g4-iap-mineral-grey-i5-1235u-16gb-512gb-nvme-15-6-dos-intel-core-i5.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993381_12_w.jpg,43001,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkBook Plus G3 IAP Storm Grey 17.3""T+ 8""T HD i5-12500H, 16GB, 512GB NVMe, Win 11 Pro",https://ddstore.mk/thinkbook-plus-g3-iap-storm-grey-i5-12500h-16gb-512gb-nvme-17-3-t-8-t-hd-win.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993382_87_w.jpg,100990,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkBook Plus G3 IAP Storm Grey 17.3""T+ 8""T HD i7-12700H, 32GB, 1TB NVMe, Win 11 Pro",https://ddstore.mk/thinkbook-plus-g3-iap-storm-grey-i7-12700h-32gb-1tb-nvme-17-3-t-8-t-hd-win-11-pro-intel.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993383_16_w.jpg,123250,LAPTOP,DDStore,2023-09-09,
"Lenovo V15 G2 ITL Black 15,6"" i3-1115G4, 8GB, 256GB NVMe, DOS",https://ddstore.mk/lenovo-v15-g2-itl-black-i3-1115g4-8gb-256gb-nvme-15-6-dos-intel-core-i3-1115g4.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993384_35_w.jpg,20600,LAPTOP,DDStore,2023-09-09,
"Lenovo V15 G3 IAP Black 15,6"" i7-1255U, 16GB, 512GB NVMe, DOS",https://ddstore.mk/lenovo-v15-g3-iap-black-i7-1255u-16gb-512gb-nvme-15-6-dos-intel-core-i7-1255u-10c-2p-8e.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/993387_81_w.jpg,41200,LAPTOP,DDStore,2023-09-09,
"DELL 3510 Vostro 15.6"" i5-1135G7/ 8GB RAM/ 512GB SSD",https://ddstore.mk/notebook-15-6-dell-3510-vostro-i5-1135g7-8gb-ram-2666mhz-512gb-m-2-ssd-nvme-fullhd-cam-mic-bt.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/994701_42_w.jpg,33500,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkPad E15 Gen 4 Black - i7-1255U, 16GB, 512GB NVMe, 15,6"", DOS",https://ddstore.mk/thinkpad-e15-gen-4-black-i7-1255u-16gb-512gb-nvme-15-6-dos-intel-core-i7-1255u-10c-2p.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995436_95_w.jpg,68550,LAPTOP,DDStore,2023-09-09,
"Lenovo IdeaPad 1 15AMN7 Cloud Grey 15,6"", R3 7320U, 8GB, 512GB NVMe, DOS",https://ddstore.mk/ideapad-1-15amn7-cloud-grey-r3-7320u-8gb-512gb-nvme-15-6-dos-amd-ryzen.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995438_65_w.jpg,22400,LAPTOP,DDStore,2023-09-09,
"Lenovo IdeaPad 3 15ITL6 Arctic Grey i3-1115G4, 12GB, 512GB NVMe, 15,6"", DOS",https://ddstore.mk/ideapad-3-15itl6-arctic-grey-i3-1115g4-12gb-512gb-nvme-15-6-dos-intel-core-i3-1115g4-2c-4t-3-0-4.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995440_37_w.jpg,22700,LAPTOP,DDStore,2023-09-09,
"Lenovo IdeaPad 3 15IAU7 Arctic Grey - i7-1255U, 16GB, 512GB NVMe, 15,6"", DOS",https://ddstore.mk/ideapad-3-15iau7-arctic-grey-i7-1255u-16gb-512gb-nvme-15-6-dos-intel-core-i7-1255u-10c-2p-8e-12t-p-core.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995441_46_w.jpg,41200,LAPTOP,DDStore,2023-09-09,
"Lenovo IdeaPad Duet 5 12IAU7 12,4"" TStorm Grey i7-1255U, 16GB, 512GB NVMe, Win 11 Pro",https://ddstore.mk/ideapad-duet-5-12iau7-storm-grey-i7-1255u-16gb-512gb-nvme-12-4-t-win-11-pro-intel-core-i7-1255u.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995442_66_w.jpg,77650,LAPTOP,DDStore,2023-09-09,
"ASUS X515EA-BQ522 (Slate Grey) 15.6"", i5-1135G7, 16GB DDR4, 512GB, Iris X",https://ddstore.mk/asus-x515ea-bq522-slate-grey-procesor-intel-core-i5-1135g7-8m-cache-up-to-4-2-ghz-4-cores-ram-memori-a-16gb-ddr4-disk-512g.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995609_77_w.jpg,32999,LAPTOP,DDStore,2023-09-09,
"ASUS X1502ZA-BQ322 (Slate Grey), 15.6"" i3-1215U, 8GB DDR4, 512GB SSD, Intel UHD",https://ddstore.mk/asus-x1502za-bq322-slate-grey-procesor-intel-core-i3-1215u-10m-cache-up-to-4-4-ghz-2-cores-ram-memori-a-8gb-ddr4-on-board-4gb.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995610_2_w.jpg,27999,LAPTOP,DDStore,2023-09-09,
"Lenovo ThinkPad T14s Gen 3 Black i7-1260P, 16GB, 512GB NVMe, 14"", Win 11 DG Win 10 Pro",https://ddstore.mk/computersandlaptops/notebooksandaccessories/thinkpad-t14s-gen-3-black-i7-1260p-16gb-512gb-nvme-14-win-11-dg-win-10-pro-intelr-coretm-i7-1260p-12c-4p-8e-16t-p-core-2-1-4-7ghz-e-core-1-5-3-4ghz-18mb-16gb-soldered-lpddr5-4800-512gb-ssd-m-2-2280-nvme-14-wuxga,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/995678_38_w.jpg,134500,LAPTOP,DDStore,2023-09-09,
"DELL NB Vostro 3510, 11th Gen. Intel Core i3-1115G4 (2C/4T/6MB/3.0GHz to 4.1GHz), 15.6"" FHD (1920x1080) AG LED WVA, 8GB(1x8GB) DDR4 2666MHz, 256GB M.2 PCIe NVMe SSD, Intel UHD Graphics, Wi-Fi, BT, 3cell 41WHr, Bckl Kb, Ubuntu 20.04, Carbon Black, 3Y",https://ddstore.mk/computersandlaptops/notebooksandaccessories/dell-nb-vostro-3510-11th-gen-intel-core-i3-1115g4-2c-4t-6mb-3-0ghz-to-4-1ghz-15-6-fhd-1920x1080-ag-led-wva-8gb-1x8gb-ddr4-2666mhz-256gb-m-2-pcie-nvme-ssd-intel-uhd-graphics-wi-fi-bt-3cell-41whr-bckl-kb-ubuntu-20,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,29436,LAPTOP,DDStore,2023-09-09,
"HP Probook 450 G9 i7-1255U 8GB 512, 5Y3T2EA",https://ddstore.mk/hp-probook-450-g9-i7-1255u-8gb-512-5y3t2ea.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,41631,LAPTOP,DDStore,2023-09-09,
Victus by HP Laptop 16-d1023nia,https://ddstore.mk/victus-by-hp-laptop-16-d1023nia.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,61503,LAPTOP,DDStore,2023-09-09,
"IdeaPad Gaming 3 16IAH7, Free DOS, AMD Ryzen 5 6600H, 16 GB, 16"" FHD(1920x1080), SSD 512 GB M.2 PCIe NVMe, 802.11ax, BT5.1 ,2,6 kg, Boja Siva, Backlit Keyboard, TPM, 1xRJ45, 1xHDMI, 2xUSB3.2, 1xThunderbolt 4",https://ddstore.mk/ideapad-gaming-3-16iah7-free-dos-amd-ryzen-5-6600h-16-gb-16-fhd-1920x1080-ssd-512-gb-m-2-pcie-nvme-802-11ax-bt5-1-2-6-kg-boja-siva-backlit-keyboard-tpm-1xrj45-1xhdmi-2xusb3-2-1xthunderbolt-4.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,46413,LAPTOP,DDStore,2023-09-09,
HP 250 G9 - i3-1215u / 8GB / 512 GB,https://ddstore.mk/hp-250-g9-i3-1215u-8gb-512-gb.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,26683,LAPTOP,DDStore,2023-09-09,
HP 250G9 - i5-1235U/8GB/512GB,https://ddstore.mk/hp-250g9-i5-1235u-8gb-512gb.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,30396,LAPTOP,DDStore,2023-09-09,
"Acer A315-24P-R26R, AMD, DOS, Ryzen 3, 7320U, 2,40 GHZ, Core 4, 16, 15 ,6"", FHD, SSD[GB] 512GB, M.2 PCIe NVMe, AMD, Radeon, BT 5.2, 1,78 kg, Boja Siva",https://ddstore.mk/acer-a315-24p-r26r-amd-dos-ryzen-3-7320u-2-40-ghz-core-4-16-15-6-fhd-ssd-gb-512gb-m-2-pcie-nvme-amd-radeon-bt-5-2-1-78-kg-boja-siva.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,28540,LAPTOP,DDStore,2023-09-09,
"Acer AN517-55-5834 Nitro 17,3"" FHD i5-12500H, 16GB, 512GB SSD, Nvidia GeForce RTX 3050 4GB, Black",https://ddstore.mk/computersandlaptops/notebooksandaccessories/acer-an517-55-5834-nitro-intel-dos-core-i5-12500h-2-ghz-16-17-3-fhd-ssd-gb-512-m-2-pcie-nvme-nvidia-geforce-rtx-3050-4-802-11a-b-g-n-bt-5-1-wi-fi-6-3-kg-boja-crna-backlit-keyboard-hdmi-1-usb-type-c-1-0000-usb-3-,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/996640_79_w.jpg,67305,LAPTOP,DDStore,2023-09-09,
"Acer AN517-55-73PG Nitro 17,3""FHD 144Hz i7-12700H, 16GB, 512GB SSD, RTX 3060 6GB, Black DOS",https://ddstore.mk/computersandlaptops/notebooksandaccessories/acer-an517-55-73pg-nitro-intel-dos-core-i7-12700h-3-0000-ghz-16-17-3-fhd-144hz-ssd-gb-512-m-2-pcie-nvme-nvidia-rtx-3060-6-n-a-802-11a-b-g-n-bt-5-1-wi-fi-6-3-kg-boja-crna-backlit-keyboard-hdmi-1-usb-type-c-1-usb-,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/996641_61_w.jpg,67886,LAPTOP,DDStore,2023-09-09,
"Acer AN517-55-780B Nitro 17,3"" 165Hz QHD i7-12700H, 32GB, 1TB SSD, RTX 3070Ti, Black",https://ddstore.mk/computersandlaptops/notebooksandaccessories/acer-an517-55-780b-nitro-intel-dos-core-i7-12700h-3-ghz-32-17-3-qhd-165hz-ssd-gb-1024-m-2-pcie-nvme-nvidia-geforce-rtx-3070ti-8-802-11a-b-g-n-bt-5-1-wi-fi-6-3-kg-boja-crna-backlit-keyboard-hdmi-1-usb-type-c-1-us,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/996642_78_w.jpg,96495,LAPTOP,DDStore,2023-09-09,
HP Laptop 15s-fq5346nia,https://ddstore.mk/hp-laptop-15s-fq5346nia.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,24825,LAPTOP,DDStore,2023-09-09,
"HP Spectre x360 14-ef0012nn, W11H, i7 1255U, 4.7 GHz, Core 10, 16 GB, 13 ,5"" touch IPS WUXGA+, SSD 1 TB, Intel Iris, Wi-Fi 6E,BT 5.2, 1.36 kg, 5Mpix+IR, microSD, Boja Siva,BL,TPM, FPR, 2xThunderbolt 4, USB Type-A SS 10 Gbit/s, noPen,3y",https://ddstore.mk/computersandlaptops/notebooksandaccessories/hp-spectre-x360-14-ef0012nn-w11h-i7-1255u-4-7-ghz-core-10-16-gb-13-5-touch-ips-wuxga-ssd-1-tb-intel-iris-wi-fi-6e-bt-5-2-1-36-kg-5mpix-ir-microsd-boja-siva-bl-tpm-fpr-2xthunderbolt-4-usb-type-a-ss-10-gbit-s-nope,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,96507,LAPTOP,DDStore,2023-09-09,
"IdeaPad 1 15AMN7, 15,6"" FHD, Ryzen™ 5 7520U, 8GB, S512GB NVME, AMD Radeon™ 610M, DOS, GRY, 2y",https://ddstore.mk/ideapad-1-15amn7-15-6-fhd-ryzentm-5-7520u-8gb-s512gb-nvme-amd-radeontm-610m-dos-gry-2y.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,26683,LAPTOP,DDStore,2023-09-09,
"IdeaPad 1 15AMN7, 15,6"" FHD, Ryzen™ 3 7320U, 8GB, S256GB NVME, AMD Radeon™ 610M, DOS, GRY, 2y",https://ddstore.mk/ideapad-1-15amn7-15-6-fhd-ryzentm-3-7320u-8gb-s256gb-nvme-amd-radeontm-610m-dos-gry-2y.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,24130,LAPTOP,DDStore,2023-09-09,
"Lenovo IdeaPad Gaming 3 16IAH7, 16"" WUXGA i5-12450H, 16 GB, SSD 512 GB, RTX3060-6GB, Free DOS",https://ddstore.mk/ideapad-gaming-3-16iah7-free-dos-intel-core-i5-12450h-4-4-ghz-core-8-16-gb-16-wuxga-ssd-512-gb-rtx3060-6gb-802-11ax-bt-5-1-2-6-kg-boja-siva-tpm-rj-45-1xhdmi-2xusb-3-2-1x-usb-c.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/996648_71_w.jpg,67886,LAPTOP,DDStore,2023-09-09,
"Apple MacBook Air 13.6"" ( Starlight ), - Дисплеј:13.6"", Процесор: Apple M2 chip with 8‑core CPU, GPU 10‑core, Резолуција:(2560x1600) Tr",https://ddstore.mk/apple-macbook-air-13-6-starlight-disple-13-6-procesor-apple-m2-chip-with-8-core-cpu-gpu-10-core-rezoluci-a-2560x1600-tr.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,109999,LAPTOP,DDStore,2023-09-09,
"ASUS M1503QA-OLED-L721W / Win 11  (Blue), - AMD Ryzen 7 5800H (20MB cache, up to 4.4 GHz), 16GB DDR4 , 512GB M.2 NVMe PCIe 3.0 Performa",https://ddstore.mk/asus-m1503qa-oled-l721w-win-11-blue-amd-ryzen-7-5800h-20mb-cache-up-to-4-4-ghz-16gb-ddr4-512gb-m-2-nvme-pcie-3-0-performa.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,59999,LAPTOP,DDStore,2023-09-09,
"NOTEBOOK 14"" DELL 7430 Latitude i7-1270P/32GB4800Mhz DDR5 onboard/FULLHD 512GB M.2 NVMe/Cam+Mic,BT/WIFI6/Backlit KB/PBw/fingerprint reader/WIN11PRO",https://ddstore.mk/notebook-14-dell-7430-latitude-i7-1270p-32gb4800mhz-ddr5-onboard-fullhd-512gb-m-2-nvme-cam-mic-bt-wifi6-backlit-kb-pbw-fingerprint-reader-win11pro.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,106901,LAPTOP,DDStore,2023-09-09,
"NOTEBOOK 15.6"" DELL 3510 Vostro  i3-1115G4 /8GB RAM 2666Mhz/ 256GB M.2 SSD NVMe/Cam+Mic,BT",https://ddstore.mk/notebook-15-6-dell-3510-vostro-i3-1115g4-8gb-ram-2666mhz-256gb-m-2-ssd-nvme-cam-mic-bt-997191.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,28240,LAPTOP,DDStore,2023-09-09,
"NOTEBOOK 15.6"" DELL 3530 Latitude  i7-1255U/ 8GB 3200Mhz/ 512 GB SSD M.2 NVMe/Cam+Mic,BT/ Backlit KB/ PB w/fingerprint reader",https://ddstore.mk/notebook-15-6-dell-3530-latitude-i7-1255u-8gb-3200mhz-512-gb-ssd-m-2-nvme-cam-mic-bt-backlit-kb-pb-w-fingerprint-reader.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,59700,LAPTOP,DDStore,2023-09-09,
"NOTEBOOK 15.6"" DELL 5530 Latitude  i5-1245U/ 16GB 3200Mhz(2x8GB)/ 512 GB SSD M.2 NVMe/Cam+Mic,BT/ FULLHD/ Backlit KB/ PB w/fingerprint reader",https://ddstore.mk/notebook-15-6-dell-5530-latitude-i5-1245u-16gb-3200mhz-2x8gb-512-gb-ssd-m-2-nvme-cam-mic-bt-fullhd-backlit-kb-pb-w-fingerprint-reader.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,66999,LAPTOP,DDStore,2023-09-09,
"NOTEBOOK 15.6"" DELL 5530 Latitude  i7-1255U/ 16GB 3200Mhz(2x8GB)/ 512 GB SSD M.2 NVMe/Cam+Mic,BT/ FULLHD/ Backlit KB/ PB w/fingerprint reader",https://ddstore.mk/notebook-15-6-dell-5530-latitude-i7-1255u-16gb-3200mhz-2x8gb-512-gb-ssd-m-2-nvme-cam-mic-bt-fullhd-backlit-kb-pb-w-fingerprint-reader.html,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,73299,LAPTOP,DDStore,2023-09-09,
